FIPS,State,County,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015
01095,AL,Marshall,2.50,3.30,3.80,5.30,5.80,6.70,9.60,3.40,14.24,3.62,7.79,-5.64,1.602687386,0.264122881,8.741698079,21.0631587,14.38315768,5.415801215,1.507808293,4.008000615,39.24660871,3.766956433,38997,9.40,41085,37216,40686,3997,41700,3869,37640,41637,4139,36604,40743,4.70,7.80,39720,10.20,1980,2340,1086.00,44085,1429,41496,42925,1624,40616,42240,2219,39535,41754,40614,38126,37523,2664,37239,39903,6.80,2773,42999,37841,1421,39890,41311,3163,40466
01097,AL,Mobile,3.70,4.60,5.20,6.60,6.90,7.70,11.30,4.00,6.52,0.99,2.82,-3.47,0.646275878,0.421858588,7.10501696,12.691343,15.43084102,5.575420854,1.465312893,5.186851787,47.77849841,3.698580604,174229,10.80,193851,172971,188626,21787,187266,20880,170943,192730,21100,165725,186825,5.70,9.20,176623,11.30,10643,12859,7024.00,189107,8711,180293,189004,9741,177819,187560,12448,176094,188542,187046,174405,171312,14359,170959,185318,8.50,15958,182083,171088,7394,177096,184490,17314,187264
01099,AL,Monroe,4.90,6.00,6.70,9.00,10.10,11.10,18.10,6.40,-2.22,3.26,-16.68,-14.79,3.721582062,0.622858922,7.209592027,17.89162255,16.33447524,4.98287138,1.276860791,3.114294612,38.91311118,5.932731236,6422,15.70,8325,7017,7971,1581,8789,1308,7131,8712,1688,6978,8666,10.20,12.50,7896,19.50,893,739,356.00,7329,434,6753,7187,487,6756,7243,663,6681,7344,7766,6614,6971,842,6773,7615,11.90,923,6973,6843,576,8369,8945,1000,7353
01101,AL,Montgomery,3.10,3.90,4.30,5.60,6.10,6.90,10.00,4.10,4.72,0.72,0.71,-3.84,0.310142248,0.101392658,3.897653058,11.53092973,13.65222318,4.069622958,1.281324864,6.006023917,48.50048211,10.65020527,100599,9.70,109092,98491,107320,10861,106155,10601,97892,108753,11028,94078,105106,5.90,8.10,99875,10.50,6280,6405,3260.00,105777,4171,101782,105953,4600,101555,106155,5988,100202,106190,106360,98841,98666,7205,97799,105004,7.30,7747,102517,98613,4358,101798,106156,8654,105246
01103,AL,Morgan,2.60,3.40,4.10,5.50,5.90,6.60,10.80,3.50,10.02,2.86,3.87,-5.59,0.72797158,0,8.62500728,19.69794033,15.21945917,4.119348514,1.226874769,3.492322326,42.36988721,4.521188826,51513,9.40,58319,52810,57410,6217,56997,5509,51600,57817,6094,50294,56388,5.20,7.80,54014,10.80,2983,3235,1500.00,58271,1966,55192,57158,2266,52986,55252,3036,52056,55092,57001,51781,52931,3698,52336,56034,6.90,3911,56771,53090,1988,54654,56642,4479,55016
01105,AL,Perry,5.20,6.40,7.80,10.30,10.00,12.10,16.80,8.40,-0.03,1.35,-0.28,-0.25,3.268817204,0,4.47311828,15.95698925,8.215053763,7.913978495,0.903225806,0.903225806,49.93548387,8.430107527,2325,16.50,3866,3227,3683,655,3592,639,3236,3891,749,3021,3770,11.30,13.30,3186,19.90,406,348,178.00,3413,219,3192,3411,268,3181,3449,358,3123,3481,3566,3143,3192,423,3066,3489,13.50,483,3235,3083,299,3244,3543,491,3491
01107,AL,Pickens,3.50,4.50,5.40,6.80,6.80,8.20,13.10,5.00,14.36,3.41,0.45,-12.16,3.489349776,0,8.94058296,17.26457399,16.367713,7.006726457,1.44338565,2.760650224,37.76625561,4.960762332,7136,12.00,7570,6663,7467,1012,7925,907,6687,7699,1100,6942,8042,7.10,10.20,7359,13.70,566,542,276.00,7923,350,7395,7745,415,7333,7748,533,7265,7798,7420,7480,6709,636,7124,7760,9.30,693,7647,6727,402,7613,8015,758,8022
01109,AL,Pike,3.30,4.50,4.90,6.50,6.60,7.40,9.40,4.00,5.11,2.37,-0.15,-5.01,2.291917973,0.014191443,5.009579224,13.63088058,15.22032215,5.201163698,1.0004967,4.896047683,47.71872561,5.016674945,14093,8.90,15438,14070,15017,1479,15805,1368,14198,15677,1503,14300,15803,4.90,8.00,15034,9.50,771,983,504.00,15428,681,14579,15260,745,14606,15351,971,14038,15009,14924,13984,13819,1102,13846,14948,7.60,1139,14924,13785,628,14947,15575,1198,14967
01111,AL,Randolph,3.00,4.00,4.40,5.60,5.90,6.70,13.40,5.10,11.14,1.58,3.80,-6.61,3.025034771,0,7.974038016,27.70050997,12.19286045,4.543347242,1.854427446,4.462216041,34.22577654,4.021789522,8628,11.40,9447,8374,9143,1296,9609,1073,8410,9706,1401,8014,9415,7.30,9.20,8905,14.90,704,557,292.00,9639,379,9202,9581,417,9104,9521,526,8941,9467,9212,8894,8304,624,8650,9274,7.80,714,9347,8498,482,9005,9487,839,9451
01113,AL,Russell,2.90,4.00,4.30,5.50,5.90,6.50,10.90,6.10,9.30,0.57,13.64,3.97,1.074309979,0.144373673,5.133757962,12.85774947,14.05095541,4.50955414,1.932059448,7.49044586,44.13163482,8.675159236,23550,10.30,24604,22077,24911,2589,21693,2527,21225,23814,2663,18903,21566,8.00,8.80,19959,12.30,1734,1432,698.00,23896,952,23067,24019,1013,22468,23481,1305,22322,23627,25018,22720,22725,1620,23147,24767,7.20,1810,23198,23208,1320,20414,21734,2186,24152
01115,AL,St. Clair,2.70,3.40,4.00,5.20,5.20,5.80,10.10,3.40,14.66,1.80,13.29,-1.20,0.49895836,0.691854633,9.855713588,14.46979244,17.27836218,6.092950284,1.849232273,5.64285898,39.47943726,4.140839999,38881,8.80,38509,35135,38516,3883,36482,3374,34397,38280,4005,32765,36770,5.00,6.90,34651,10.90,1831,2013,1091.00,40532,1378,38742,40120,1561,37780,39341,2024,37217,39241,38835,36625,35871,2219,36288,38507,6.10,2380,39441,36455,1227,34813,36040,2645,38638
01117,AL,Shelby,2.20,2.80,3.20,4.30,4.20,4.50,7.10,2.60,19.25,1.79,16.87,-1.99,0.351859559,0.406719383,6.568045099,7.624569634,15.23400552,5.888918316,2.507472286,10.76009232,46.93541675,3.722901139,105724,6.20,104214,97727,105458,7262,101156,6487,95110,102372,7758,92015,99773,3.70,5.00,97375,7.80,3781,4557,2525.00,115939,3209,111425,114634,3598,108172,111770,4711,105324,110035,107004,103851,100158,4808,102400,107208,4.60,4950,113414,102054,2604,97043,99647,5300,108408
01119,AL,Sumter,4.50,5.70,6.60,7.70,8.00,8.50,13.30,6.50,-7.41,2.03,3.78,12.09,2.044212028,0.166389351,4.444972665,11.7185643,13.88162586,5.633468029,0.522937961,3.470406465,49.8454956,8.271927739,4207,13.10,5560,4829,5417,771,4721,731,5006,5777,710,4051,4761,8.70,10.50,4308,14.90,413,408,219.00,4854,277,4543,4820,327,4659,4986,393,4738,5131,5463,4709,4848,456,4917,5373,9.00,494,4635,4969,312,4466,4778,569,5117
01121,AL,Talladega,3.40,4.20,5.00,6.60,6.60,7.80,13.50,5.20,13.71,2.09,-6.35,-17.64,1.344829805,0.563026832,6.312335114,21.8357892,14.88321215,5.878000129,0.949102374,5.186281449,37.82575124,5.221671707,31082,11.60,35293,31192,35013,4740,38278,4101,30389,35129,5439,32348,37787,7.20,9.40,35519,14.40,2759,2308,1213.00,35769,1485,33847,35332,1740,33040,34780,2295,32660,34955,35771,32890,31731,2747,32639,35386,8.60,3071,34556,32700,2024,36898,38922,3282,35198
01123,AL,Tallapoosa,3.00,4.10,4.20,5.60,6.10,7.50,13.10,5.30,9.15,5.05,4.36,-4.39,1.11383677,0.477358616,8.877544255,21.66014719,11.01239806,6.192402042,0.709407943,5.323874561,40.3102831,4.322747464,15083,11.40,18363,16266,18441,2500,18179,2097,16579,19079,2462,15687,18149,7.20,8.60,16875,13.60,1304,1143,556.00,18652,733,17226,17959,768,17505,18273,1036,17620,18656,18399,17633,16850,1382,17034,18416,8.10,1490,18096,16909,971,17340,18311,1591,18776
01125,AL,Tuscaloosa,2.70,3.60,4.20,5.60,5.40,5.90,9.20,3.30,19.76,3.34,18.64,-0.94,0.429106474,0.571428571,6.557517389,14.80684858,12.01070091,4.36918138,1.636169074,4.140181915,52.2964152,3.182450508,93450,8.30,95463,87532,95340,8642,89185,7931,85273,93915,9057,80043,89100,4.70,7.00,84978,10.20,4207,5382,2842.00,104964,3682,98826,102508,4168,96091,100259,5600,94059,99659,95678,93669,88683,5726,91323,97049,6.40,6076,102122,89602,2928,86080,89008,6657,99051
01127,AL,Walker,3.30,4.20,5.00,7.40,7.20,7.90,12.70,4.30,2.95,1.82,-11.81,-14.33,0.724491035,4.209333387,7.645606508,11.79018092,16.29497713,6.965637269,0.825676934,4.375278261,43.18614158,3.982676974,24707,11.30,27092,24034,26574,3464,28758,3058,23815,27279,3280,24910,28190,5.70,9.20,27113,11.60,1645,1848,830.00,25347,1050,24078,25128,1258,23738,24996,1902,23767,25669,26364,23762,24136,2038,23714,25752,8.50,2228,24517,24136,1256,27800,29056,2438,25610
01129,AL,Washington,4.60,5.70,6.80,8.60,8.90,9.60,14.20,5.90,2.40,2.53,-1.50,-3.81,5.940772842,1.300108342,11.28566269,20.657277,15.22210184,4.839292163,0.397255327,3.105814373,33.94727338,3.304442037,5538,14.60,7106,6070,6875,1050,6883,1036,6335,7385,1046,5889,6935,8.40,11.90,6302,15.10,581,597,313.00,6800,384,6327,6711,454,6263,6717,581,6188,6769,6714,6114,6054,639,6015,6654,10.90,729,6487,5985,416,6586,7002,821,6711
01131,AL,Wilcox,7.10,9.40,11.40,14.40,14.60,16.90,26.30,9.70,12.52,1.84,-18.09,-27.21,4.996530187,1.422623178,8.327550312,16.03053435,8.570437196,8.327550312,1.87369882,4.024982651,40.04163775,6.384455239,2882,23.20,2979,2289,2883,805,3482,690,2261,3066,950,2698,3648,14.00,19.90,2996,26.00,486,414,195.00,2739,258,2498,2756,321,2491,2812,406,2422,2828,2780,2415,2308,485,2379,2864,19.30,536,2544,2244,332,3106,3438,575,2829
01133,AL,Winston,3.30,4.10,5.00,7.10,7.50,8.60,16.00,5.60,16.87,3.19,-0.07,-14.50,1.366666667,0.688888889,7.144444444,22.66666667,15.83333333,10.14444444,0.777777778,2.522222222,35.03333333,3.822222222,9000,13.50,9819,8492,9607,1579,9984,1327,8304,9883,1687,7832,9519,8.70,10.00,9120,17.70,864,707,336.00,10041,405,9405,9810,489,9241,9730,676,8895,9571,9644,8686,8647,828,8802,9630,9.40,907,9705,8737,575,9712,10287,960,9393
02000,AK,Alaska,6.10,6.50,6.90,6.90,6.50,6.90,7.90,6.30,-2.10,-1.05,-0.65,1.47,1.758497745,3.070465212,6.97475737,3.642866907,12.66545542,8.318050303,2.211577892,3.474278945,45.84538889,12.03866132,351152,7.60,365913,338161,365519,28497,356109,27752,333416,361913,27855,331792,359647,6.70,7.10,332285,7.70,23824,23651,21349.00,347779,22761,329901,352662,24850,334449,359299,24812,336979,361791,365292,339619,339474,25081,340302,365383,7.00,25491,326430,339801,22206,328579,350785,26045,363270
02010,AK,Aleutian Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02013,AK,Aleutians East,2.80,3.10,2.50,2.70,3.20,4.50,5.60,8.00,23.11,6.21,134.36,90.37,10.73068894,0,2.171189979,51.73277662,2.964509395,3.716075157,0.12526096,1.002087683,16.61795407,10.9394572,2395,6.20,2183,2048,2138,114,1144,135,1917,2031,112,1021,1133,8.70,6.80,1045,9.90,99,79,68.00,2428,70,2222,2292,63,2466,2529,69,2514,2583,2217,2396,1993,100,2125,2225,6.00,134,2360,2083,87,1007,1094,145,2475
02016,AK,Aleutians West,3.60,3.50,3.70,3.30,3.90,4.80,5.10,5.40,-7.40,0.00,19.20,28.73,1.105682695,0.48855747,8.099768578,35.35613268,12.70249421,13.70532271,0.848547184,1.23425045,18.20519414,8.254049884,3889,5.80,4255,4007,4268,200,3061,248,3755,3955,211,2794,3005,5.80,6.90,2883,7.00,178,157,129.00,3606,125,3477,3602,137,3587,3724,132,3842,3974,4272,3908,3972,215,4260,4475,6.90,296,3477,3976,168,2917,3085,296,4065
02020,AK,Anchorage,5.10,5.40,5.80,5.50,5.00,5.20,6.60,5.10,-5.43,-1.30,-2.66,2.93,0.487346955,2.290264379,5.629123641,2.022623018,13.12175019,8.722977876,2.543924475,4.33086331,50.18475243,10.66637373,150201,6.00,159006,149542,158380,10384,152111,9464,147539,157923,10028,143806,153834,5.40,5.40,143835,6.50,8276,7899,7423.00,146949,8068,141363,149431,8853,144255,153108,8554,146720,155274,158401,148856,149897,8226,149849,158075,5.20,8232,139526,150169,7715,143336,151051,8483,156755
02050,AK,Bethel,12.90,12.70,13.40,14.20,14.40,16.10,14.60,12.80,0.10,-1.43,0.96,0.86,0.582712852,0.938815151,4.791194561,1.311103917,11.5247653,10.95823891,1.472968598,2.136613791,47.32923276,18.95435416,6178,15.00,7221,6137,7211,1047,6935,1084,6114,7161,992,6039,7031,13.90,15.40,5972,14.10,963,1059,905.00,7025,902,6209,7111,983,6343,7326,1030,6207,7237,7424,6304,6103,1174,6131,7305,16.20,1200,6120,6224,889,6062,6951,1108,7363
02060,AK,Bristol Bay,6.10,6.10,6.20,7.00,9.40,8.00,9.70,4.70,-9.21,-0.72,-59.17,-55.03,3.893442623,6.967213115,5.942622951,1.43442623,5.12295082,16.18852459,4.713114754,3.278688525,35.24590164,17.21311475,488,8.90,518,472,481,49,1009,46,456,505,50,995,1045,4.90,9.80,960,4.80,49,36,27.00,441,27,417,444,26,393,419,29,384,413,491,346,434,40,457,497,8.80,43,414,448,50,1014,1064,47,382
02068,AK,Denali,8.50,7.80,8.90,9.10,8.80,10.40,11.90,6.20,6.62,-2.56,-36.75,-40.68,0.338294993,4.600811908,3.653585927,1.217861976,6.901217862,27.74018945,0.879566982,1.01488498,47.02300406,6.630581867,1478,13.70,1018,879,1047,120,1606,139,891,1011,117,1295,1412,6.10,13.80,1508,8.30,98,94,88.00,1038,82,975,1057,102,1042,1144,99,994,1093,1078,977,903,111,961,1072,12.50,135,950,943,100,1502,1602,144,1071
02070,AK,Dillingham,8.10,8.00,8.90,9.60,9.70,10.10,10.10,9.10,-5.17,-3.42,-4.14,1.08,1.976284585,2.717391304,2.618577075,3.063241107,12.35177866,7.460474308,1.235177866,3.31027668,49.6541502,15.61264822,2024,10.60,2106,1883,2132,211,2068,223,1878,2089,219,1933,2152,9.30,9.90,1875,10.20,193,197,157.00,1938,160,1844,2004,182,1863,2045,200,1875,2075,2134,1843,1921,213,1906,2119,10.20,218,1781,1916,187,1858,2045,211,2040
02090,AK,Fairbanks North Star,5.40,5.70,6.10,5.90,5.50,5.80,6.60,5.60,-6.29,-1.52,-1.42,5.19,0.674644952,2.625529081,7.984014782,1.624304407,14.12242442,7.242764755,2.339771824,3.005822573,46.69015749,13.69056571,46543,6.40,48354,45238,48197,3202,45993,3116,45083,48285,3259,42756,46015,6.10,6.10,43198,7.10,2795,2533,2404.00,44652,2575,42901,45476,2805,43429,46234,2727,43667,46394,47286,43863,45264,2700,44092,46792,5.90,2772,42248,44514,2527,42858,45385,2933,46396
02100,AK,Haines,8.90,9.60,8.80,10.30,9.80,10.70,10.60,7.40,-1.56,2.02,-24.42,-23.23,5.342362679,0.902934537,7.449209932,3.31075997,15.50037622,2.182091798,1.805869074,3.686982694,51.69300226,8.126410835,1329,10.00,1167,1050,1108,122,1358,117,1028,1150,128,1288,1416,8.80,10.00,1238,9.00,120,107,99.00,1111,105,992,1097,95,982,1077,110,963,1073,1142,980,997,119,994,1113,10.20,116,1012,1026,107,1339,1446,111,1087
02105,AK,Hoonah-Angoon,11.40,12.40,12.10,11.80,15.20,15.20,14.00,,12.35,2.39,,,5.524344569,5.992509363,6.741573034,7.865168539,7.958801498,9.176029963,1.779026217,2.808988764,37.54681648,14.60674157,1068,15.10,1099,933,1109,149,,166,915,1064,,,,,14.30,,,,172,132.00,1160,142,1004,1146,138,998,1136,142,1060,1202,1124,962,950,173,967,1140,14.70,165,1028,959,,,,159,1134
02110,AK,Juneau ,4.40,4.30,4.60,4.50,4.70,5.10,5.90,4.50,-3.59,-0.38,-7.85,-4.41,2.397221273,2.106821547,6.479899784,2.624985765,9.065026762,8.273545154,2.408609498,3.95740804,39.92142125,22.76506093,17562,5.60,17907,16913,17904,1055,18784,994,16848,17903,1084,17309,18393,4.80,5.10,17882,5.90,902,806,756.00,16999,740,16305,17045,791,16417,17208,776,16540,17316,17589,16284,16991,882,16578,17460,5.00,887,16243,16702,833,17626,18459,913,17090
02122,AK,Kenai Peninsula,6.80,7.50,8.20,8.50,7.80,7.90,10.00,7.90,0.30,0.00,2.99,2.69,3.105930214,6.775152558,8.312470662,3.649663589,12.04819277,6.78297606,1.69378814,3.0433422,46.0804256,8.508058207,25564,9.50,27273,24675,27367,2691,26330,2598,24310,27001,2642,24267,26909,8.20,8.60,24176,9.80,2154,2161,1778.00,26161,1988,24384,26372,2198,24551,26749,2309,24818,27127,27831,25472,25003,2195,25759,27954,8.00,2239,24383,25592,2026,23674,25700,2364,27633
02130,AK,Ketchikan Gateway,6.20,6.00,6.10,6.50,6.90,7.90,8.70,5.70,-0.69,-1.53,-16.77,-16.19,4.09006698,0.25651988,6.840530141,4.845375517,16.50277897,11.65740345,2.166167878,5.515177426,37.60866467,10.51731509,7017,8.60,7180,6560,7177,622,8297,620,6501,7123,593,7738,8331,5.90,8.10,7805,7.10,492,480,428.00,6884,415,6556,6971,432,6634,7066,457,6558,7015,7168,6484,6594,559,6548,7107,7.80,562,6456,6606,465,7757,8222,583,6964
02150,AK,Kodiak Island,5.60,5.80,5.00,5.10,4.80,5.70,7.40,6.30,-6.86,-2.82,-3.02,4.12,6.446018211,0.144529556,5.217516982,17.95057089,10.31941032,5.448764272,0.766006648,1.705448764,39.51438069,12.48735366,6919,7.40,6783,6281,6717,477,6399,502,5993,6470,472,6131,6603,6.80,6.70,5961,7.10,438,319,330.00,5912,355,5744,6099,315,5977,6292,330,6079,6409,6594,6301,6268,373,6208,6581,6.20,411,5582,6183,385,5756,6141,449,6620
02158,AK,Kusilvak,19.30,19.60,19.60,21.60,23.10,23.80,20.40,20.40,2.32,0.19,5.20,2.82,1.388888889,2.921455939,3.927203065,5.507662835,10.68007663,9.147509579,1.724137931,1.436781609,40.94827586,22.31800766,2088,21.10,2759,2177,2768,543,2616,582,2115,2658,561,2135,2696,20.60,22.10,2078,20.80,538,649,518.00,2682,525,2160,2685,537,2209,2746,588,2133,2721,2782,2160,2156,673,2155,2828,23.70,658,2164,2124,527,2057,2584,612,2809
02164,AK,Lake and Peninsula,9.90,10.90,11.70,12.50,12.50,16.30,14.40,5.50,23.40,-3.33,-42.11,-53.09,4.545454545,2.693602694,5.723905724,5.555555556,4.713804714,9.427609428,0.673400673,1.346801347,41.91919192,23.4006734,594,15.00,638,542,637,87,1137,96,517,604,88,1000,1088,6.90,15.20,1059,8.10,78,81,70.00,708,81,660,741,84,632,716,82,573,655,638,565,540,105,539,644,15.50,99,638,539,64,1102,1166,97,646
02170,AK,Matanuska-Susitna,6.90,7.40,8.20,8.20,7.70,8.10,9.40,7.20,13.94,-1.18,18.21,3.75,1.155813953,3.972093023,12.4255814,2.244186047,14.56511628,6.818604651,2.555813953,2.888372093,43.81860465,9.555813953,43000,9.20,43368,39390,43757,3995,41532,3978,38319,42314,3776,38714,42490,7.60,8.70,38372,8.90,3160,3549,3240.00,46901,3544,44184,47728,3952,44174,48126,3896,43455,47351,43925,42634,39968,3617,41270,44887,8.40,3672,43661,40253,2866,36934,39800,3789,46183
02180,AK,Nome,10.90,11.30,12.00,12.70,11.90,12.30,12.60,11.10,0.03,-0.72,6.58,6.55,0.491266376,1.937772926,2.947598253,3.575327511,8.542576419,8.187772926,0.491266376,2.019650655,53.27510917,18.53165939,3664,12.30,4127,3619,4178,516,3991,508,3595,4111,463,3505,3968,10.40,11.70,3577,11.70,414,487,440.00,4036,460,3622,4082,492,3597,4089,518,3561,4079,4142,3596,3690,507,3617,4124,12.30,511,3596,3631,422,3374,3796,488,4083
02185,AK,North Slope,6.40,6.80,7.40,6.80,5.70,6.00,8.00,5.40,-10.63,3.29,-26.22,-17.44,0.365965233,20.10978957,5.26989936,12.95516926,4.885635865,11.89387008,0.32936871,0.969807868,30.41171089,12.80878317,5465,7.60,3993,3690,4027,319,5145,303,3649,3968,251,5053,5304,4.20,7.70,4927,4.70,218,246,224.00,3485,230,3157,3387,264,3321,3585,267,3681,3948,4072,4059,3715,259,4091,4350,7.40,300,3261,3772,252,4420,4672,312,4305
02188,AK,Northwest Arctic,14.00,13.60,16.10,16.00,16.00,17.00,13.40,10.80,-1.45,0.20,-4.65,-3.25,0.872534143,5.766312595,3.566009105,2.769347496,8.15629742,11.11532625,1.138088012,1.707132018,47.68588771,17.22306525,2636,15.50,2987,2524,3031,397,2982,463,2560,2957,356,2632,2988,11.60,15.70,2637,11.90,345,466,411.00,2934,398,2518,2916,475,2476,2951,473,2487,2960,3068,2444,2554,512,2494,3006,16.40,504,2523,2564,322,2646,2968,477,2910
02195,AK,Petersburg,8.70,8.60,9.10,9.00,8.90,9.50,7.90,,-25.38,0.48,,,23.65250476,0.760938491,5.389980977,10.90678503,13.88712746,3.360811668,1.458465441,1.3950539,33.60811668,5.580215599,1577,8.40,1856,1701,1878,146,,155,1698,1844,,,,,8.10,,,,133,121.00,1388,118,1261,1379,128,1283,1411,131,1318,1449,1659,1361,1725,150,1433,1583,8.70,144,1267,1515,,,,153,1494
02198,AK,Prince of Wales-Hyder,10.10,10.60,11.00,12.20,12.60,13.40,10.50,,12.57,-0.19,,,12.44173539,1.254930082,6.167084977,6.238795267,9.967730369,8.103262818,0.537827178,2.366439584,37.21764073,15.7045536,2789,12.40,2572,2254,2591,267,,318,2276,2543,,,,,13.30,,,,348,289.00,2851,305,2567,2872,313,2527,2840,337,2428,2765,2811,2415,2247,379,2457,2836,12.20,343,2562,2468,,,,344,2763
02201,AK,Prince of Wales-Outer Ketchikan,,,,,,,,13.60,,,,,,,,,,,,,,,,,,,,,2338,,,,363,2022,2385,13.80,,2015,15.20,323,,,,,,,,,,,,,,,,,,,,,,,309,1966,2275,,
02220,AK,Sitka ,4.20,4.10,4.50,4.60,4.60,5.10,6.30,5.10,-2.78,0.07,-5.53,-2.82,8.470290771,1.411715129,4.740834387,5.83649389,11.50442478,8.238516646,1.432785504,3.160556258,45.13274336,10.07163928,4746,6.10,4632,4348,4647,287,4621,284,4274,4561,289,4357,4646,5.80,5.70,4353,6.20,268,212,181.00,4336,179,4152,4331,199,4227,4426,202,4164,4366,4625,4389,4384,239,4443,4682,5.50,254,4155,4371,237,4398,4635,263,4601
02230,AK,Skagway,9.20,9.40,10.20,11.20,11.60,11.90,14.50,,21.50,-0.80,,,0.575539568,2.014388489,6.043165468,1.582733813,15.39568345,21.15107914,0.575539568,2.589928058,43.02158273,7.050359712,695,16.20,716,600,754,104,,116,614,718,,,,,14.10,,,,94,76.00,822,78,752,830,84,742,826,90,715,805,794,718,648,96,709,805,12.50,99,746,695,,,,106,812
02232,AK,Skagway-Hoonah-Angoon,,,,,,,,12.50,,,,,,,,,,,,,,,,,,,,,1921,,,,264,1532,1796,12.90,,1673,14.70,248,,,,,,,,,,,,,,,,,,,,,,,240,1685,1925,,
02240,AK,Southeast Fairbanks,9.00,9.50,10.20,10.80,10.70,13.20,11.90,8.70,-9.16,-3.36,-21.20,-13.25,3.487569061,10.53176796,10.98066298,2.831491713,8.839779006,7.94198895,1.69198895,1.968232044,32.8038674,18.92265193,2896,12.40,3202,2804,3038,380,3555,398,2816,3196,348,3264,3612,8.80,12.90,3241,9.60,314,321,252.00,2810,278,2647,2925,298,2629,2927,322,2671,2993,3013,2688,2647,386,2535,2921,13.10,396,2558,2617,309,3246,3555,391,3009
02261,AK,Valdez-Cordova,7.50,7.20,7.70,8.60,8.70,9.60,9.40,8.40,0.75,-0.58,-6.82,-7.51,12.68971332,1.559865093,4.34232715,4.721753794,13.13237774,8.853288364,2.930016863,2.698145025,32.29342327,16.77908938,4744,9.90,4938,4449,4894,456,5259,489,4419,4875,453,4887,5340,8.40,9.70,4816,8.50,443,423,363.00,4815,350,4478,4828,372,4484,4856,413,4391,4804,4934,4458,4419,471,4413,4884,9.90,490,4452,4444,441,4778,5219,475,4881
02275,AK,Wrangell ,7.70,6.90,7.60,7.50,7.90,8.40,8.00,,-2.12,-3.85,,,12.05673759,0.531914894,8.333333333,3.812056738,13.82978723,9.219858156,2.659574468,2.659574468,37.23404255,9.663120567,1128,7.50,1051,972,1026,82,,79,945,1027,,,,,8.20,,,,81,77.00,1002,71,962,1033,79,966,1045,79,974,1053,1059,950,942,89,972,1061,8.00,85,925,974,,,,84,1031
02280,AK,Wrangell-Petersburg,,,,,,,,9.60,,,,,,,,,,,,,,,,,,,,,2813,,,,299,2572,2871,10.70,,2513,10.40,300,,,,,,,,,,,,,,,,,,,,,,,277,2598,2875,,
02282,AK,Yakutat ,7.70,8.10,9.10,8.20,8.50,9.90,10.80,6.80,-14.34,0.44,-20.91,-7.67,14.28571429,0,5.602240896,8.683473389,12.32492997,10.36414566,0.280112045,1.120448179,24.08963585,23.24929972,357,10.60,301,269,288,32,320,32,265,297,36,278,314,7.50,9.70,296,11.50,24,22,19.00,246,20,226,246,21,211,232,20,223,243,285,237,260,27,246,273,9.50,27,227,258,21,287,308,28,259
02290,AK,Yukon-Koyukuk,14.00,14.60,17.50,17.90,18.40,19.00,17.20,13.80,-0.56,-2.40,-11.29,-10.79,0.991501416,2.83286119,6.42115203,3.446647781,7.837582625,12.18130312,1.416430595,0.472143532,42.96506138,21.43531634,2118,18.40,2706,2208,2773,442,2786,498,2125,2567,405,2471,2876,14.10,17.40,2393,14.10,393,443,345.00,2458,371,2165,2536,432,2034,2466,432,1987,2419,2736,1968,2291,490,2095,2585,18.30,502,2113,2234,381,2382,2763,482,2411
04000,AZ,Arizona,4.70,4.70,4.90,5.40,6.10,6.80,10.40,3.90,22.21,3.80,16.02,-5.06,0.942193279,0.486116446,6.83064684,6.955467177,14.4806036,5.224299059,1.818988844,8.293690893,50.02823395,4.939759906,3045978,9.50,3037017,2748470,3028878,320251,3104863,288547,2769454,3089705,310533,2817577,3128110,6.20,8.30,2913903,9.90,190960,191814,166756.00,3551260,162065,3260518,3422583,161316,3160248,3321564,173277,3063017,3236294,3029425,2972014,2776349,210504,2889380,3099884,7.70,234728,3384504,2794697,116899,2917117,3034016,252529,3163828
